Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Combination_OvernightUnit,Chrome 74.0.3729.169,,2019-06-04 11:08:26,2019-06-04 11:11:57,3m - 30.431s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Booking Unit/Combination/Overnight/01Add_perNight,Chrome 74.0.3729.169,,2019-06-04 11:08:27,2019-06-04 11:08:43,16.034s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:27,2019-06-04 11:08:29,1.454s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:29,2019-06-04 11:08:29,0.663s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:29,2019-06-04 11:08:29,0.215s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:29,2019-06-04 11:08:30,0.589s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:30,2019-06-04 11:08:30,0.166s,PASSED
verifyElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:30,2019-06-04 11:08:30,0.127s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-04 11:08:30,2019-06-04 11:08:31,1.032s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:31,2019-06-04 11:08:32,0.120s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:32,2019-06-04 11:08:32,0.054s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-04 11:08:32,2019-06-04 11:08:33,1.003s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-04 11:08:33,2019-06-04 11:08:33,0.315s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-04 11:08:33,2019-06-04 11:08:34,1.001s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:34,2019-06-04 11:08:34,0.094s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:34,2019-06-04 11:08:34,0.041s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:34,2019-06-04 11:08:34,0.080s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-04 11:08:34,2019-06-04 11:08:35,1.002s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:35,2019-06-04 11:08:35,0.131s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-04 11:08:35,2019-06-04 11:08:36,1.009s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:36,2019-06-04 11:08:36,0.108s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:36,2019-06-04 11:08:36,0.049s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:36,2019-06-04 11:08:36,0.070s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:36,2019-06-04 11:08:37,0.570s,PASSED
waitForElementNotPresent,Chrome 74.0.3729.169,,2019-06-04 11:08:37,2019-06-04 11:08:43,5.769s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Booking Unit/Combination/Overnight/02Add_perNightWeek,Chrome 74.0.3729.169,,2019-06-04 11:08:43,2019-06-04 11:08:57,13.662s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:43,2019-06-04 11:08:43,0.030s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:43,2019-06-04 11:08:43,0.383s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:43,2019-06-04 11:08:44,0.200s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:44,2019-06-04 11:08:44,0.398s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:44,2019-06-04 11:08:44,0.104s,PASSED
verifyElementVisible,Chrome 74.0.3729.169,,2019-06-04 11:08:44,2019-06-04 11:08:44,0.111s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-04 11:08:44,2019-06-04 11:08:45,1.002s,PASSED
click,Chrome 74.0.3729.169,,2019-06-04 11:08:45,2019-06-04 11:08:45,0.167s,PASSED
