Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Admin Getting Started,Chrome 74.0.3729.169,,2019-06-10 07:56:39,2019-06-10 08:00:07,3m - 28.717s,FAILED
,,,,,,
Test Cases/ADMIN/Getting Started/Getting Started Step 1,Chrome 74.0.3729.169,,2019-06-10 07:56:39,2019-06-10 07:57:02,23.548s,PASSED
callTestCase,Chrome 74.0.3729.169,,2019-06-10 07:56:39,2019-06-10 07:56:49,9.313s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 07:56:49,2019-06-10 07:56:49,0.035s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 07:56:49,2019-06-10 07:56:51,2.004s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.010s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.038s,PASSED
verifyElementText,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.047s,PASSED
verifyElementText,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.037s,PASSED
verifyElementText,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.029s,PASSED
verifyElementPresent,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.039s,PASSED
verifyElementText,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.031s,PASSED
verifyElementText,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.031s,PASSED
verifyElementPresent,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.015s,PASSED
verifyElementPresent,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.135s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.001s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:51,0.088s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-10 07:56:51,2019-06-10 07:56:52,1.013s,PASSED
switchToWindowIndex,Chrome 74.0.3729.169,,2019-06-10 07:56:52,2019-06-10 07:56:52,0.034s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 07:56:52,2019-06-10 07:56:53,1.060s,PASSED
closeWindowIndex,Chrome 74.0.3729.169,,2019-06-10 07:56:53,2019-06-10 07:56:53,0.044s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-10 07:56:53,2019-06-10 07:56:54,1.004s,PASSED
switchToWindowIndex,Chrome 74.0.3729.169,,2019-06-10 07:56:54,2019-06-10 07:56:54,0.022s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-10 07:56:54,2019-06-10 07:56:54,0.001s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 07:56:54,2019-06-10 07:56:55,0.626s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 07:56:55,2019-06-10 07:56:55,0.124s,PASSED
uploadFile,Chrome 74.0.3729.169,,2019-06-10 07:56:55,2019-06-10 07:56:55,0.065s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 07:56:55,2019-06-10 07:56:55,0.036s,PASSED
verifyElementText,Chrome 74.0.3729.169,,2019-06-10 07:56:55,2019-06-10 07:56:55,0.029s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 07:56:55,2019-06-10 07:56:56,0.633s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 07:56:56,2019-06-10 07:56:56,0.108s,PASSED
verifyElementText,Chrome 74.0.3729.169,,2019-06-10 07:56:56,2019-06-10 07:56:56,0.038s,PASSED
waitForElementNotPresent,Chrome 74.0.3729.169,,2019-06-10 07:56:56,2019-06-10 07:57:02,5.891s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 07:57:02,2019-06-10 07:57:02,0.601s,PASSED
,,,,,,
Test Cases/ADMIN/Getting Started/Getting Started Step 2,Chrome 74.0.3729.169,,2019-06-10 07:57:02,2019-06-10 07:57:40,37.770s,PASSED
callTestCase,Chrome 74.0.3729.169,,2019-06-10 07:57:03,2019-06-10 07:57:12,9.529s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 07:57:12,2019-06-10 07:57:12,0.036s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 07:57:12,2019-06-10 07:57:13,0.905s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-10 07:57:13,2019-06-10 07:57:13,0.004s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 07:57:13,2019-06-10 07:57:14,0.516s,PASSED
