Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add_Custom fields,Chrome 74.0.3729.169,,2019-05-27 14:15:16,2019-05-27 14:17:10,1m - 54.608s,PASSED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 74.0.3729.169,,2019-05-27 14:15:16,2019-05-27 14:15:28,12.074s,PASSED
openBrowser,Chrome 74.0.3729.169,,2019-05-27 14:15:16,2019-05-27 14:15:20,3.932s,PASSED
maximizeWindow,Chrome 74.0.3729.169,,2019-05-27 14:15:20,2019-05-27 14:15:21,1.034s,PASSED
navigateToUrl,Chrome 74.0.3729.169,,2019-05-27 14:15:21,2019-05-27 14:15:23,1.893s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 74.0.3729.169,,2019-05-27 14:15:23,2019-05-27 14:15:28,4.835s,PASSED
,,,,,,
Test Cases/ADMIN/Custom Fields Page/Add Custom Item Fields/Add_Textfield,Chrome 74.0.3729.169,,2019-05-27 14:15:28,2019-05-27 14:15:36,8.291s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:28,2019-05-27 14:15:28,0.071s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:28,2019-05-27 14:15:29,0.173s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:29,2019-05-27 14:15:29,0.606s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:29,2019-05-27 14:15:31,1.363s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:31,2019-05-27 14:15:31,0.220s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:31,2019-05-27 14:15:32,0.779s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:32,2019-05-27 14:15:32,0.204s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-05-27 14:15:32,2019-05-27 14:15:32,0.048s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:32,2019-05-27 14:15:32,0.146s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:32,2019-05-27 14:15:34,2.025s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-05-27 14:15:34,2019-05-27 14:15:34,0.123s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 14:15:34,2019-05-27 14:15:34,0.167s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:34,2019-05-27 14:15:34,0.059s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:34,2019-05-27 14:15:34,0.086s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:34,2019-05-27 14:15:35,0.588s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:35,2019-05-27 14:15:35,0.089s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:35,2019-05-27 14:15:35,0.129s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:35,2019-05-27 14:15:36,1.004s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:36,2019-05-27 14:15:36,0.061s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:36,2019-05-27 14:15:36,0.092s,PASSED
,,,,,,
Test Cases/ADMIN/Custom Fields Page/Add Custom Item Fields/Add_HyperlinkURL,Chrome 74.0.3729.169,,2019-05-27 14:15:36,2019-05-27 14:15:44,7.470s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:36,2019-05-27 14:15:38,1.400s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:38,2019-05-27 14:15:39,0.725s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:39,2019-05-27 14:15:39,0.141s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-05-27 14:15:39,2019-05-27 14:15:39,0.007s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:39,2019-05-27 14:15:39,0.087s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:39,2019-05-27 14:15:41,2.002s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-05-27 14:15:41,2019-05-27 14:15:41,0.112s,PASSED
verifyOptionSelectedByLabel,Chrome 74.0.3729.169,,2019-05-27 14:15:41,2019-05-27 14:15:42,0.614s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 14:15:42,2019-05-27 14:15:42,0.118s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:42,2019-05-27 14:15:42,0.026s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:42,2019-05-27 14:15:42,0.072s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:42,2019-05-27 14:15:42,0.570s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:42,2019-05-27 14:15:42,0.061s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:42,2019-05-27 14:15:43,0.117s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:43,2019-05-27 14:15:43,0.102s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:43,2019-05-27 14:15:44,1.008s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:44,2019-05-27 14:15:44,0.073s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:44,2019-05-27 14:15:44,0.113s,PASSED
,,,,,,
Test Cases/ADMIN/Custom Fields Page/Add Custom Item Fields/Add_Email,Chrome 74.0.3729.169,,2019-05-27 14:15:44,2019-05-27 14:15:52,7.816s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:44,2019-05-27 14:15:46,1.753s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:46,2019-05-27 14:15:46,0.693s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:46,2019-05-27 14:15:47,0.174s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-05-27 14:15:47,2019-05-27 14:15:47,0.007s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:47,2019-05-27 14:15:47,0.088s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:47,2019-05-27 14:15:49,2.001s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-05-27 14:15:49,2019-05-27 14:15:49,0.139s,PASSED
verifyOptionSelectedByLabel,Chrome 74.0.3729.169,,2019-05-27 14:15:49,2019-05-27 14:15:49,0.564s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 14:15:49,2019-05-27 14:15:50,0.276s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:50,2019-05-27 14:15:50,0.020s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:50,2019-05-27 14:15:50,0.085s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:50,2019-05-27 14:15:50,0.549s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:50,2019-05-27 14:15:50,0.092s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:50,2019-05-27 14:15:51,0.129s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:51,2019-05-27 14:15:52,1.002s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:52,2019-05-27 14:15:52,0.102s,PASSED
,,,,,,
Test Cases/ADMIN/Custom Fields Page/Add Custom Item Fields/Add_Percentage,Chrome 74.0.3729.169,,2019-05-27 14:15:52,2019-05-27 14:16:00,8.114s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:52,2019-05-27 14:15:54,1.694s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:54,2019-05-27 14:15:55,1.163s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:55,2019-05-27 14:15:55,0.035s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-05-27 14:15:55,2019-05-27 14:15:55,0.007s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:55,2019-05-27 14:15:55,0.083s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:55,2019-05-27 14:15:57,2.002s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-05-27 14:15:57,2019-05-27 14:15:57,0.136s,PASSED
verifyOptionSelectedByLabel,Chrome 74.0.3729.169,,2019-05-27 14:15:57,2019-05-27 14:15:58,0.599s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 14:15:58,2019-05-27 14:15:58,0.198s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:58,2019-05-27 14:15:58,0.025s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:58,2019-05-27 14:15:58,0.083s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:15:58,2019-05-27 14:15:58,0.559s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:15:58,2019-05-27 14:15:58,0.055s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:58,2019-05-27 14:15:59,0.090s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:15:59,2019-05-27 14:15:59,0.095s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:15:59,2019-05-27 14:16:00,1.002s,PASSED
scrollToElement,Chrome 74.0.3729.169,,2019-05-27 14:16:00,2019-05-27 14:16:00,0.058s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:16:00,2019-05-27 14:16:00,0.072s,PASSED
,,,,,,
Test Cases/ADMIN/Custom Fields Page/Add Custom Item Fields/Add_Number,Chrome 74.0.3729.169,,2019-05-27 14:16:00,2019-05-27 14:16:07,7.459s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:16:00,2019-05-27 14:16:02,1.866s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:16:02,2019-05-27 14:16:02,0.629s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 14:16:02,2019-05-27 14:16:03,0.187s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-05-27 14:16:03,2019-05-27 14:16:03,0.005s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 14:16:03,2019-05-27 14:16:03,0.076s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 14:16:03,2019-05-27 14:16:05,2.001s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-05-27 14:16:05,2019-05-27 14:16:05,0.104s,PASSED
verifyOptionSelectedByLabel,Chrome 74.0.3729.169,,2019-05-27 14:16:05,2019-05-27 14:16:05,0.002s,NOT_RUN
setText,Chrome 74.0.3729.169,,2019-05-27 14:16:05,2019-05-27 14:16:05,0.133s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 14:16:05,2019-05-27 14:16:05,0.130s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 14:16:05,2019-05-27 14:16:05,0.125s,PASSED
