Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Admin Add Category,Chrome 74.0.3729.157,,2019-05-20 08:29:44,2019-05-20 08:54:00,24m - 16.158s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 74.0.3729.157,,2019-05-20 08:29:44,2019-05-20 08:29:51,6.524s,PASSED
openBrowser,Chrome 74.0.3729.157,,2019-05-20 08:29:45,2019-05-20 08:29:47,1.840s,PASSED
maximizeWindow,Chrome 74.0.3729.157,,2019-05-20 08:29:47,2019-05-20 08:29:47,0.078s,PASSED
navigateToUrl,Chrome 74.0.3729.157,,2019-05-20 08:29:47,2019-05-20 08:29:47,0.788s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 74.0.3729.157,,2019-05-20 08:29:47,2019-05-20 08:29:51,3.427s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category Add-Edit/Add Category,Chrome 74.0.3729.157,,2019-05-20 08:29:51,2019-05-20 08:30:07,16.021s,PASSED
waitForElementVisible,Chrome 74.0.3729.157,,2019-05-20 08:29:51,2019-05-20 08:29:52,0.595s,PASSED
click,Chrome 74.0.3729.157,,2019-05-20 08:29:52,2019-05-20 08:29:52,0.090s,PASSED
waitForElementVisible,Chrome 74.0.3729.157,,2019-05-20 08:29:52,2019-05-20 08:29:52,0.563s,PASSED
click,Chrome 74.0.3729.157,,2019-05-20 08:29:52,2019-05-20 08:29:53,1.004s,PASSED
waitForPageLoad,Chrome 74.0.3729.157,,2019-05-20 08:29:53,2019-05-20 08:29:53,0.158s,PASSED
click,Chrome 74.0.3729.157,,2019-05-20 08:29:53,2019-05-20 08:29:54,0.193s,PASSED
waitForElementPresent,Chrome 74.0.3729.157,,2019-05-20 08:29:54,2019-05-20 08:29:54,0.090s,PASSED
delay,Chrome 74.0.3729.157,,2019-05-20 08:29:54,2019-05-20 08:29:55,1.033s,PASSED
setText,Chrome 74.0.3729.157,,2019-05-20 08:29:55,2019-05-20 08:29:55,0.493s,PASSED
click,Chrome 74.0.3729.157,,2019-05-20 08:29:55,2019-05-20 08:29:55,0.089s,PASSED
delay,Chrome 74.0.3729.157,,2019-05-20 08:29:55,2019-05-20 08:29:57,2.002s,PASSED
click,Chrome 74.0.3729.157,,2019-05-20 08:29:57,2019-05-20 08:29:57,0.068s,PASSED
selectOptionByLabel,Chrome 74.0.3729.157,,2019-05-20 08:29:57,2019-05-20 08:29:58,0.376s,PASSED
click,Chrome 74.0.3729.157,,2019-05-20 08:29:58,2019-05-20 08:29:58,0.092s,PASSED
delay,Chrome 74.0.3729.157,,2019-05-20 08:29:58,2019-05-20 08:29:59,1.002s,PASSED
