Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Item Creation Bespoke,Chrome 74.0.3729.157,,2019-05-21 08:04:56,2019-05-21 08:05:02,5.866s,ERROR
,,,,,,
Test Cases/MERCHANT/BESPOKE/Upload/Item Creation,Chrome 74.0.3729.157,,2019-05-21 08:04:56,2019-05-21 08:05:02,5.531s,ERROR
waitForElementVisible,Chrome 74.0.3729.157,,2019-05-21 08:04:58,2019-05-21 08:04:59,1.052s,PASSED
click,Chrome 74.0.3729.157,,2019-05-21 08:04:59,2019-05-21 08:05:01,1.881s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:05:01,2019-05-21 08:05:01,0.021s,PASSED
waitForElementVisible,Chrome 74.0.3729.157,,2019-05-21 08:05:01,2019-05-21 08:05:01,0.062s,PASSED
click,Chrome 74.0.3729.157,,2019-05-21 08:05:01,2019-05-21 08:05:02,0.657s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:05:02,2019-05-21 08:05:02,0.002s,PASSED
setText,Chrome 74.0.3729.157,,2019-05-21 08:05:02,2019-05-21 08:05:02,0.005s,PASSED
