Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Item Creation Bespoke,Chrome 74.0.3729.157,,2019-05-21 08:07:02,2019-05-21 08:07:11,9.378s,FAILED
,,,,,,
Test Cases/MERCHANT/BESPOKE/Upload/Item Creation,Chrome 74.0.3729.157,,2019-05-21 08:07:02,2019-05-21 08:07:11,9.035s,FAILED
waitForElementVisible,Chrome 74.0.3729.157,,2019-05-21 08:07:03,2019-05-21 08:07:04,0.965s,PASSED
click,Chrome 74.0.3729.157,,2019-05-21 08:07:04,2019-05-21 08:07:06,1.843s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:07:06,2019-05-21 08:07:06,0.031s,PASSED
waitForElementVisible,Chrome 74.0.3729.157,,2019-05-21 08:07:06,2019-05-21 08:07:06,0.046s,PASSED
click,Chrome 74.0.3729.157,,2019-05-21 08:07:06,2019-05-21 08:07:06,0.647s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:07:06,2019-05-21 08:07:06,0.002s,PASSED
setText,Chrome 74.0.3729.157,,2019-05-21 08:07:06,2019-05-21 08:07:06,0.217s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:07:06,2019-05-21 08:07:06,0.002s,PASSED
setText,Chrome 74.0.3729.157,,2019-05-21 08:07:06,2019-05-21 08:07:07,0.140s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:07:07,2019-05-21 08:07:07,0.001s,PASSED
setText,Chrome 74.0.3729.157,,2019-05-21 08:07:07,2019-05-21 08:07:07,0.263s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:07:07,2019-05-21 08:07:07,0.003s,PASSED
setText,Chrome 74.0.3729.157,,2019-05-21 08:07:07,2019-05-21 08:07:08,1.247s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:07:08,2019-05-21 08:07:08,0.001s,PASSED
click,Chrome 74.0.3729.157,,2019-05-21 08:07:08,2019-05-21 08:07:08,0.082s,PASSED
delay,Chrome 74.0.3729.157,,2019-05-21 08:07:08,2019-05-21 08:07:09,1.010s,PASSED
uploadFile,Chrome 74.0.3729.157,,2019-05-21 08:07:09,2019-05-21 08:07:09,0.080s,PASSED
click,Chrome 74.0.3729.157,,2019-05-21 08:07:09,2019-05-21 08:07:09,0.157s,PASSED
delay,Chrome 74.0.3729.157,,2019-05-21 08:07:09,2019-05-21 08:07:10,1.002s,PASSED
comment,Chrome 74.0.3729.157,,2019-05-21 08:07:10,2019-05-21 08:07:10,0.008s,PASSED
"Statement - If (varVariants == ""yes"")",Chrome 74.0.3729.157,,2019-05-21 08:07:10,2019-05-21 08:07:11,0.862s,FAILED
