Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Admin Category,Chrome 74.0.3729.169,,2019-05-27 09:26:07,2019-05-27 10:06:39,40m - 31.875s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category Add-Edit/Add Category,Chrome 74.0.3729.169,,2019-05-27 09:26:08,2019-05-27 09:26:30,22.040s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 09:26:08,2019-05-27 09:26:10,1.625s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:10,2019-05-27 09:26:10,0.224s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 09:26:10,2019-05-27 09:26:11,0.864s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:11,2019-05-27 09:26:13,1.760s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-05-27 09:26:13,2019-05-27 09:26:13,0.741s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:13,2019-05-27 09:26:14,0.332s,PASSED
waitForElementPresent,Chrome 74.0.3729.169,,2019-05-27 09:26:14,2019-05-27 09:26:14,0.211s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 09:26:14,2019-05-27 09:26:15,1.022s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 09:26:15,2019-05-27 09:26:15,0.190s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:15,2019-05-27 09:26:16,0.567s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 09:26:16,2019-05-27 09:26:18,2.001s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:18,2019-05-27 09:26:18,0.153s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-05-27 09:26:18,2019-05-27 09:26:18,0.562s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:18,2019-05-27 09:26:19,0.100s,PASSED
delay,Chrome 74.0.3729.169,,2019-05-27 09:26:19,2019-05-27 09:26:21,2.002s,PASSED
uploadFile,Chrome 74.0.3729.169,,2019-05-27 09:26:21,2019-05-27 09:26:21,0.159s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 09:26:21,2019-05-27 09:26:21,0.387s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:21,2019-05-27 09:26:21,0.374s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:21,2019-05-27 09:26:22,0.141s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 09:26:22,2019-05-27 09:26:22,0.059s,PASSED
setText,Chrome 74.0.3729.169,,2019-05-27 09:26:22,2019-05-27 09:26:23,1.235s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:23,2019-05-27 09:26:23,0.131s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 09:26:23,2019-05-27 09:26:24,0.584s,PASSED
waitForElementNotPresent,Chrome 74.0.3729.169,,2019-05-27 09:26:24,2019-05-27 09:26:30,5.937s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category Add-Edit/Add Category,Chrome 74.0.3729.169,,2019-05-27 09:26:30,2019-05-27 09:26:47,17.400s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 09:26:30,2019-05-27 09:26:30,0.504s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:30,2019-05-27 09:26:30,0.124s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-05-27 09:26:30,2019-05-27 09:26:30,0.042s,PASSED
click,Chrome 74.0.3729.169,,2019-05-27 09:26:30,2019-05-27 09:26:31,0.955s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-05-27 09:26:31,2019-05-27 09:26:32,0.506s,PASSED
