Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Merchant Add Service,Chrome 74.0.3729.169,,2019-06-11 14:47:06,2019-06-11 14:47:14,7.349s,ERROR
,,,,,,
Test Cases/MERCHANT/SPACETIME/Service Creation/Add Service,Chrome 74.0.3729.169,,2019-06-11 14:47:07,2019-06-11 14:47:14,7.007s,ERROR
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-11 14:47:07,2019-06-11 14:47:08,1.118s,PASSED
click,Chrome 74.0.3729.169,,2019-06-11 14:47:08,2019-06-11 14:47:09,1.066s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-11 14:47:09,2019-06-11 14:47:10,0.039s,PASSED
click,Chrome 74.0.3729.169,,2019-06-11 14:47:10,2019-06-11 14:47:11,1.094s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-11 14:47:11,2019-06-11 14:47:11,0.028s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-11 14:47:11,2019-06-11 14:47:11,0.068s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-11 14:47:11,2019-06-11 14:47:11,0.480s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-11 14:47:11,2019-06-11 14:47:11,0.004s,PASSED
"Statement - If (varCategory == ""Category 19"")",Chrome 74.0.3729.169,,2019-06-11 14:47:11,2019-06-11 14:47:11,0.133s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-11 14:47:11,2019-06-11 14:47:12,0.805s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-11 14:47:12,2019-06-11 14:47:14,1.354s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-06-11 14:47:14,2019-06-11 14:47:14,0.132s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-11 14:47:14,2019-06-11 14:47:14,0.001s,PASSED
"Statement - If (varServiceDuration == ""hour"")",Chrome 74.0.3729.169,,2019-06-11 14:47:14,2019-06-11 14:47:14,0.001s,PASSED
"Statement - Else If (varServiceDuration == ""day"")",Chrome 74.0.3729.169,,2019-06-11 14:47:14,2019-06-11 14:47:14,0.128s,PASSED
