Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Admin Add Custom Fields,Chrome 74.0.3729.169,,2019-06-10 09:03:36,2019-06-10 09:04:45,1m - 9.283s,PASSED
,,,,,,
Test Cases/ADMIN/Custom Fields Page/Add Custom Item Fields/Add_Dropdown,Chrome 74.0.3729.169,,2019-06-10 09:03:36,2019-06-10 09:03:45,8.895s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 09:03:36,2019-06-10 09:03:38,1.228s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 09:03:38,2019-06-10 09:03:39,0.904s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 09:03:39,2019-06-10 09:03:39,0.633s,PASSED
waitForPageLoad,Chrome 74.0.3729.169,,2019-06-10 09:03:39,2019-06-10 09:03:39,0.056s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 09:03:39,2019-06-10 09:03:39,0.177s,PASSED
delay,Chrome 74.0.3729.169,,2019-06-10 09:03:39,2019-06-10 09:03:41,2.036s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-06-10 09:03:41,2019-06-10 09:03:42,0.192s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.218s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.100s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.061s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.090s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.051s,PASSED
click,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.106s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.048s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:42,0.210s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-10 09:03:42,2019-06-10 09:03:43,0.254s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-10 09:03:43,2019-06-10 09:03:43,0.182s,PASSED
