Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Merchant Add Service,Chrome 74.0.3729.169,,2019-06-11 15:54:23,2019-06-11 15:55:02,39.328s,ERROR
,,,,,,
Test Cases/MERCHANT/SPACETIME/Service Creation/Add Service,Chrome 74.0.3729.169,,2019-06-11 15:54:23,2019-06-11 15:55:02,38.990s,ERROR
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-11 15:54:24,2019-06-11 15:54:25,1.088s,PASSED
click,Chrome 74.0.3729.169,,2019-06-11 15:54:25,2019-06-11 15:54:26,1.447s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-11 15:54:26,2019-06-11 15:54:26,0.089s,PASSED
click,Chrome 74.0.3729.169,,2019-06-11 15:54:26,2019-06-11 15:54:26,0.110s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-11 15:54:26,2019-06-11 15:54:26,0.036s,PASSED
waitForElementVisible,Chrome 74.0.3729.169,,2019-06-11 15:54:26,2019-06-11 15:54:28,1.911s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-11 15:54:28,2019-06-11 15:54:29,0.523s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-11 15:54:29,2019-06-11 15:54:29,0.001s,PASSED
"Statement - If (varCategory == ""Category 19"")",Chrome 74.0.3729.169,,2019-06-11 15:54:29,2019-06-11 15:54:29,0.155s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-11 15:54:29,2019-06-11 15:54:30,1.010s,PASSED
setText,Chrome 74.0.3729.169,,2019-06-11 15:54:30,2019-06-11 15:54:31,1.464s,PASSED
selectOptionByLabel,Chrome 74.0.3729.169,,2019-06-11 15:54:31,2019-06-11 15:54:32,0.147s,PASSED
comment,Chrome 74.0.3729.169,,2019-06-11 15:54:32,2019-06-11 15:54:32,0.001s,PASSED
"Statement - If (varServiceDuration == ""hour"")",Chrome 74.0.3729.169,,2019-06-11 15:54:32,2019-06-11 15:54:32,0.001s,PASSED
"Statement - Else If (varServiceDuration == ""day"")",Chrome 74.0.3729.169,,2019-06-11 15:54:32,2019-06-11 15:54:32,0.000s,PASSED
"Statement - Else If (varServiceDuration == ""week"")",Chrome 74.0.3729.169,,2019-06-11 15:54:32,2019-06-11 15:54:32,0.000s,PASSED
"Statement - Else If (varServiceDuration == ""month"")",Chrome 74.0.3729.169,,2019-06-11 15:54:32,2019-06-11 15:55:02,30.445s,PASSED
